id,video,transcription
28,https://www.instagram.com/reel/DMzlY-uxiog/?igsh=bGthOTk2Mm52YTJl,"Di booth Wuling GIIAS 2025 ini ramai sekali, karena baru saja, kita melakukan pengumuman pemenang dari kompetisi bisnis Move Your Hustle bersama Wuling Mitra EV. Ya, ini antusiasme-nya ya, semangat luar biasa banget menurut saya, Minggu Lalu kita tuh melakukan penjurian, itu lebih kaya investor day, jadi kaya ayo invest di tempat kita, karena meyakinkan semua. Kebetulan saya adalah jurinya, dan kemarin, sekitar beberapa minggu lalu kita sudah melakukan penjurian, itu seru banget. Kaya investor day di bandingkan sebuah kompetisi bisnis, rasanya kaya kita pengen chip in ke dalam. Di sini kita juga bisa lihat Wuling Mitra EV, yang sudah di modifikasi sesuai dengan kebutuhan bisnis anda. Gue berharap dengan adanya kompetisi ini, itu bisa memunculkan pengusaha-pengusaha baru, yang nggak cuma mikir bisnisnya keren doang, tapi juga sustain, dan bisa berkembang di jangka panjang. Jangan lupa buat teman-teman yang penasaran dengan Wuling Mitra EV, bisa cek websitenya Wuling di wuling.id"
29,https://www.instagram.com/reel/DLTsRcnTYOy/,"Selamat pagi, Glory Glory Boleh yuklah ragat dibanding-banding kunjul Dimitri sosial buatin nanya, nih Bang John, hola naga apa? Biar penutnya bisa kota-kota Bersi belum, kota-kota yang gue berkota lu Hehehehe Spila dikit, boleh kali-kali, Pak? Boleh, kenapa lo buat gue untuk perut Yang paling kota sama itu adalah jaga makanan Terutamakar punya Terus juga, jalan loka untuk hola ragah Baka lemak Setelah di yang gue lakukan sekarang nih Nih boleh meks Rual di jalan sehat Kalian suarang pak dulu sebelum nanti lagi Terus hola ragat perutnya juga Ya semacam Cheat, BK, Lalu, Playing Main, Course, Stability Uuh, itu mantap balunca Mokul-ap juga bisa Jadi kalau perut kita mau kota-kota Ini dia masih kelajuan Selain selalanya, kelajuan lemak Plus jaga makanannya Terutamakar punya Nah selanjutnya nih Ada pertanyaan lain Maraturn paling berkesan Buat bank iknu Apa dan kenapa? paling berkesan Boast-menaraturn Meskipun gue ga datang Boap lo terbaik Tapi buat gue gue semaraturn Itu punya cerita dan Experience yang luar diasa Selasak-satunya Dala gue bisa mendapatkan Medalisik Stargone Salah Meskipun gue ga Datang peh ini Namasalah Lagi gue udah butti wäh"
30,https://www.instagram.com/reel/DJvbFIVvlxT/,"Habis kocing clinic di salah satu SSB yang ada di kawasan bandung. Kalau kita ngomongin SSBnya, ada yang menarik banget, gue gak tau kenapa jadi agak sedikit ketawa atau mungkin kecewa kali ya. Dengan sepak bola Indonesia saat ini yang on non, ingin memberikan atau menambah atau mengabret kota pemain asik. Aduh, ini mikirin MUA mas pursa aja udah cukup pusing. Mau partai final mereka masih pada nyimpen kekuatan. Ini tiba-tiba sepak bola Indonesia juga bikin keputusan yang wow, luar biasa. Menambah pemain kota asing. Terus gimana nasi pada ada kita ini? Hah? Gimana dong? Kalau gue sih kayaknya lebih setuju, kalau operator liganya yang di upgrade, yang mungkin dari pihak asing boleh juga. Supaya liga kita ini bisa lebih profesional, bisa menambah kualitasnya lagi. Iya kan? Gak begitu-buk itu aja. Gak melihat kontroversi-kontroversi. Kalau menutup lu gimana John? Salam Glorik-glorik."
31,https://www.instagram.com/reel/DNAirf9Pqyy/,følele seleraan kita taruh anda.. Ungguen apalagi kebanyangas hidup bila nó makan sebagai milli wordt peu nomak pende儿piel sedikit
32,https://www.instagram.com/reel/DMXTZgrPSvm/,"Indonesia Malaysia berapa berapa skor? 21. Menang Indonesia. Kalau saya tipis saja, tiga kosong untuk Indonesia. Pandik Selan Malaysia, saat itu kosong Indonesia menang. Cleanseed berarti sepanjang kebak grup dan kita melanjut ke semifinal. Lain Filipin satu kosong, lawan Malaysia dua kosong. Kau ada tembahan, namah dong. Penikata. Apapun itu kita harus lanjut terus menuju semifinal dan juara, oke? Lain Indonesia! Jukuk Indonesia!"
33,https://www.instagram.com/reel/DMzRtsgS7CM/,"Bermodan akan lagi in high-brit test nancak naik JQJ7USS ini rasanya beda dari hybrid biasa cing. Uniknya dengan sistem PHE fiturnya tadi awal menuju dari start saja, mesin gak hidup sama sekali. Jadi bukti kalau motor-instrik dan baterai nya cukup powerful untuk luarin tanaga secara mandiri, sementara mesin bensin sehakan jadi bantuan ekstra. Ini bahkan kondisinya berisi full penumpangnya haris tengah ton. Pun ketika kita mulai test nancak dari posisi berhenti sejak alasan saja gak sempurta mesinnya aktif. Berisi kedi-digit banduang seperti ngatais mobilistrik baru setelah bergerak agak kan jangk kesan kumpur untuk bandu kasih tenaga. Dui sukses nancak tanpa perlu habis pementung. Buat gambar ancikap PHE fitur ini beda dari hybrid biasa kayak Honda CR-D hybrid yang sama-sama time citar. Dari garis start mesin udah siap pedoran karena kinerjanya mengutangkan mesin bedsin, sementara motor-instrik jadi suportan gak nantaran baterai nya gak sebesar PHE fitur. Gitu juga di toy takijang ke Fazenix Hybrid. Untuk nancak mesin konventionannya udah siap duluan ngasih tenaga, tapi sol pot pot potan nancak semuanya kuat kok. Menariknya lagi JQJ7USS midi rilis dengan harga yang gokil abis. 499.9 juta Rupiah untuk JQJ7USS dan ada farian JQJ7 all-wheel drive yang dibandol di Mar 149.9 juta Rupiah. Well jadi pertanyaan selanjutnya bisa seherit dan sekenceng apa sih JQJ7USS ini. Untuk itu simakan jauh komparasi nengkapet cuma di channel balladin, oke?"
34,https://www.instagram.com/reel/DJWYRiby-cY/,"Hatih hati sama BPKB pasu, cek dulu apa aja bisa kita periksa cing Bukah halaman pertama disini ada bagian hologram di mana ini akan nyambun dengan kertas butamanya, jadi kalau ini udah belu tempelan bisa dipastin ini pasu ya Dan di buku ini ada benang yang kayak bisa kita temuin dikuang kertas di mana sedung halaman garis tangai itu akan yang paling di nomorganjil sementara setelah halaman garis tangai, benangnya itu akan ada di nomor genap Dan udah gitu ketika kita lihat background sih kertasnya itu tuh kayak ada pola pola matensi dikjari yang mana itu harus rapet, gak boleh ada kelihatan ke hapus dan pasti juga di sekitaran data-data, kendaran ini itu gak ada nomor-nomor yang ke hapus atau bukas-buka hapusan Lalu pakai UV light untuk periksa si bagian dari halamannya karena diaphalaman ada logo yang akan menyalak ketika kita sinarin sama UV light kayak gini nih Detail detail lainnya kalau kita lihat garis dari border-border di halaman ini ini tuh akan menyebutkan singkatan dari BPKB jadi kalau kita zoom abis nih bisa kelihatan singkatan dari BPKBnya dan untuk BPKB keluaran- keluaran tertentu akan ada barcode yang bisa namas di nomornya itu sama, gak sih sama nomor BPKB yang diincetak ini Selain itu jangan lupa juga pasti nomor-orang kalian nomor mesin sesuai sama yang kecetak di surat karena kalau beda bisa jadi dianggap-nggap Saar biar gampang untuk cek nrechex mohata di Timo Inspeksi bisa bantu kalian untuk inspeksi menyeluruh baik itu kondisi kendaran sampai periksa urusan doku menya gimana ada yang pernah memunuh BPKB yang isinya sudah di otak atik atau bahkan pasu"
35,https://www.instagram.com/reel/DI1C7yEBiqe/,"Nyo ba macam-macam model hybrid, mana yang paling irit, marikicop kesumat rating. Jadi kita ada 3 model buat detes. Pertama, atau takijang inovas zenik hybrid, yang pakai penggerak 20 BC plus motor restrict, lalu ada hindat dusan yang penggeraknya itu pakai 1600 BC turbo plus motor restrict. Sampai misal serena ipower yang terbilang unik. Karena ibaratnya, ini mobil restrict yang Gendong Genset. Oke, 3 mobil ini akan kita bahwa kalampung dalam pengujian foto-fool. Degitau ada 3 set penumpang di mana? Setiap set penumpang itu sudah di sama inbo botnya dengan balas berupa air galon atau air botolon. Sebisa mungkin kayak variable-bobot, kayak gitu kayak terkendara, urutan, mobilnya, itu kita bikin sefer mungkin. Jadi, terima sendiri ke bagi jadi 3 etapu. Pertama berangkat dari gadi serpong sampai berangselasunda, kedua sandari bekah hendim menuju inopan di kotal ampung, dan terakhir round trip dari kotak pantai kelara balik lagi ke kotak. Sinyal lengkap dari tolong jalan derah sampai speed per kotak an. Ada. Jalan kita iringkan semua tahu pilih posisinya dinamis. Yang jelas, dari nyalain sampai matiin barang semua. Dan tip-plops, stage kita tukuran mobil berikut bobot ambahannya. Diburuh sendiri setelah nyiko driving yang halus aksual rasa murut santai, tapi tetap ikut aturan dan normalnya terrafika aja. Finis di jara kerata-rata 24.3 km, Nissan Serena iPower konsumsi bahan bakar 16.5-3 liternya. Degituk ke unit itu son, dia konsumsi 15.9 liternya. Dan yang ini ini. Konsumsi nya, Sinno Fazenix diangkat 13.4 liternya. Jadi, dari antara ketiganya, ini yang paling iri cing. Betul, 3.3 liternya pada segmentasi."
36,https://www.instagram.com/reel/DHdsmZEyc94/,"punya pilih atap tinggi, seperti misal serena, ini rasanya nikmat banget tinggi, kan? praktisnya untuk akces ke belakang bisa semua dah itu, lihat, atapnya tinggi, jendain lainnya besar, jadi rasanya mudah gitu, bro, sitbel teman, ini. dan dulu di belakang nikmat juga, selain karena ruangnya lega udah gitu, heteromi yang udah gak perlu ditanya lagi, visibilitasnya itu berasa lagi naik, luas banget, kita balagi pendukungnya, berasa family banget, dimana ada tray yang lengkap dengan 2 kph, udah gitu, USB Type-C, dan tray besar Type-C ini tersebut untuk mempunyai penumpang di belakang, jadi penumpang paling belakang pun gak dikompromihin, disamping itu kita dapat kreat juga, so, duduknya nyamannya. mobilnya sendiri terbilang enak buat sineri perkoltahan, bantikan lembut dan emang comfort, cuma sayangnya, travel suspension yang pendek dan gran clearance yang cenderung-rendah, bikin serena mudah berasa bampi, ketika ketemu jalanan gelombang, apa lagi berlubang, rasanya jadi cable setan, nah gimana kolmun teman-teman, punya MP3 high roof buat dibawa barang keluarga, kira-kira, bakal nih, kematia sih."
37,https://www.instagram.com/reel/DF1kmTKSWHf/,"Mereka harus hasil inspeksi, Honda CR-V ini ada indikasi karat di kolom joknya. Apakah ini sebatos seksibasi atau jangan-jangan bekas banjir? Oke kita cek dulu tapi pasti ini pakai center ya. Oh ada tapi hanya di bagian baut-bautnya aja sih dikit kalau di railnya aman. Di bawah joknya di perperannya aman sumo. Kita cek pedal. Aman soket aman. Dan kalau ngomongin aroma, mobil wangi, berarti ini bebas banjir. Dan juga menurut inspeksi yang mobil ini bebas, tak berak ya. Bisa lihat dari bulhatnya ini rapi lurus. Radiator juga nggak ada menceng-mencengnya sama sekali. Normal, natatnya semua rapi, nggak ada bekas reparasi sama sekali, dan juga pisamping dan di belakang. Titik class dan tulang-tulangannya semua rapi. Jadi kongglusinya inspeksi nya sesuai dengan ekspektasi juga. Jadi kita nggak peruja-uja, ngeliat mobil dan ternyata kesusual ekspektasi, tinggal mampir ke website Mladin yang punya listing, mobil mobil bekas yang sudah terinspeksi dari dealer-diller terverifikasi, dijamin aman. Atau pengganti mau inspeksi dengan hanya 100 ribus saja untuk membantu prisa mobil mobil inceran Anda."
38,https://www.instagram.com/moladin_id/reel/DH0pH5vSZQy/,"Banyak kecelakaan dan insiden di jalur kontraflu, kontraflu yang nggak berbahaya nih, padahal kita nyaluh yang nggak paham, dan seraturannya sama kayak di jalur normal, tinggal di balik aja, bahwa jalan di sebelah kanan hanya untuk kondisi darurat, bukan buatnya alip. Lajur kanan untuk kendaran yang lebih lambat, dan lajur kiri, justru hanya untuk mendahulu-i. Saat kondisi special, hal kayak gini berlaku karena lajur keluar told dan res arial lebih dekat di sebelah kanan, jadi buat yang suka pelan di lajur kiri, semoga cepat kembali ke jalan yang benar. Siar kesemua orang banyak-banyaknya biar makin banyak yang paham."
39,https://www.instagram.com/moladin_id/reel/DKcEvw-yNJd/,"Akan ada satu MPV elektrik mewah baru yang kelihatannya bisa jadi alternatif lebih canggi atau lebih mewah dari Danza Dina yang lagi rame Cek dulu X-Bang X-9 ting Sejauh dari dimensi panjang panjangnya tuh mirip sama Danza Dina Tapi secara set ini belajar, dia bukan bentuknya MPV box yang beratap tinggi gitu tapi lebih ke arah slik yang memang gari-gari saya itu lebih Arang-arangin konfensional, gaya-gaya itu lebih futuristis, meski soal suka atau nggak itu berikut lagi sama selera masing-masing Tapi yang gila sesimai wahnya tuh ada di dalam kabin dan terutama ketika duduk di belakang Dimana dia berasa lebih sofistikated, lebih canggi misalnya kayak ada touch panel untuk pendelin dari jendela Santerus, Sampeng, Meluarin TV, dan TVnya ini besar, Smart TV yang udah lengkap dengan aplikasi seperti Disney plus Apple TV, Instagram, dan lain-lain lah Untuk lengkapannya sendiri untuk joknya dia udah zero grafitisit yang mana lengkap Hitet and ventilated, da gitu ada masak sitnya Dan ini bisa dibikin reba seri-leks mungkin lengkap dengan otomannya Saya itu udah bareng secara seri di kedua sisi ada meja-lipet juga untuk kedua sisi plus sama kedidian, Zah Dia punya kulakas yang bisa jadi pengangat atau jadi cilar juga Jadi lengkap banget belakang ya Meski begitu bukan sekedar fitur penumpang aja yang terbilang wah Ada point juga di sisi pengandal yang dimana ekstrin untuk berbuka air suspension yang bisa diatur ketinggiannya sampai persempat senti atau menurut 3 senti dari di tik normal Pundangan begini jadi lengkap juga dengan pengaturan karakter bantangan mobil Balu nggak kalapan tinggi untuk MP5-5 meter lebih Ada lafung syria-ryer yang biar kita bisa putar berbalik dengan mulus tanpa mobil-mabel Walaupun masih banyak lagi yang seru DX9 ini dan kalian bisa simak review lengkapnya cuma di channel meladin Tapi gimana? Calam MP5 meawah nancang di di pasaran satu ini bakal menarik gak sih?"
40,https://www.instagram.com/reel/DMP4bB4JTMv/?igsh=MWJxM2wxNGVpaGI1dA==,"5 hal dari Lexus RX500H F Sport Plus yang berbeda dibanikan kompetiternya, yang terakhir akan sangat sulit untuk desain di para rivalnya. Yang pertama, mobil ini berbesar hybrid tapi turbo, jadi bukan hanya sangat hemat, tapi juga sangat bertenal ga dan kencang. Nol sampai 100 km per jantung, tuntah dalam 6,2 detik. Yang kedua, mobil ini memiliki sistem kemudian all wheel steering, jadi walaupun dimensionnya besar, tapi puter baliknya ringkas. Mertiga, mobil ini memiliki sistem di direct for all wheel drive, jadi motor listrik yang bukan hanya menggerakan bambulakan, tapi juga bandepan. Sehingga pada saat mode full electric, mobil anda tetap all wheel drive. Kampar mobil ini memberikan poam miliknya perifilec yang luar biasa. Ada Lexus Iroconsier selainan eksklusif di bandara sukar nohata terminal 3. Kemudian ada Lexus parking perifilec, parking exclusive khusus pemilik Lexus, bisa jumlah mode di kota besar seperti Jakarta, Bandung dan Surabaya. Serta ada immersion by Lexus di menara astra, benda spesi yang sangat eksklusif, sangat mewah paduan, design antara cepang dan Indonesia yang bisa Anda gunakan kalau Anda pemilik Lexus. Yang kelima adalah reliability. Di JD Power 2025, USB-KL dependability study, mobil ini menempati posisi satu sebagai mobil yang paling reliable dengan masalah yang paling sedikit dibandingkan semua merkeleinnya."
41,https://www.instagram.com/reel/DKlkEsmSp2m/?igsh=bnd3MnYyY3g0ZXZ4,"Hai semuanya gak kerasa Jakarta, iplik sebentar lagi berlancung. Nah sebelum mulai barapan tanggal 21 juni, kira-kira, para pembalapnya ini sudah seberapa kenal ya dengan kotajakarta. Yuk, kita tanyain. Hello, Nick. Hi, I'm Fetur. Saya ada quiz nih tentang kotajakarta. Oke? Pertanyaan pertama. Apa namanya Tugu Iconik yang menjadi symbol kotajakarta? Tigo Monas. Ya, sebenernya banget. Monas memang merupakan symbol kebanggaan bagi kotajakarta. Pertanyaan kedua. Apa namanya Patung Terkenal yang berdiri di bundaran hai? Patung Sulamut, Tato. Oh, bener lagi. Udah sering ke Jakarta, ya Nick. Oke, terakhir ada pesan gak buat Iprich Fan di Indonesia. Kamu sedangkan sabar untuk kita tahu kisakarta. Nah, jangan lupa ya semuanya beli tiket b Jakarta Iprichofficial.com. Kamu melihat kata dan kata asal kelas. Siu, di atas."
